,ig_oas_pct,hy_oas_pct,nfci,fed_assets_musd,tga_musd,on_rrp_musd,reserves_musd,m2_busd,gdp_busd_saar,ecb_assets_meur,boj_assets_100m_yen,net_liquidity_musd,m2_gdp_ratio,d_netliq_1w,d_netliq_4w,d_netliq_13w,d_reserves_1w,d_reserves_4w,d_reserves_13w,d_fed_assets_1w,d_fed_assets_4w,d_fed_assets_13w,d_tga_1w,d_tga_4w,d_tga_13w,d_rrp_1w,d_rrp_4w,d_rrp_13w,d_ecb_assets_1w,d_ecb_assets_4w,d_ecb_assets_13w,d_boj_assets_1w,d_boj_assets_4w,d_boj_assets_13w,d_ig_oas_1w,d_ig_oas_4w,d_ig_oas_13w,d_hy_oas_1w,d_hy_oas_4w,d_hy_oas_13w,d_nfci_1w,d_nfci_4w,d_nfci_13w,d_m2gdp_1w,d_m2gdp_4w,d_m2gdp_13w,z_netliq_4w,z_reserves_4w,z_global_cb_4w,z_m2_gdp,z_hy_oas,z_ig_oas,z_nfci,LiquidityScore,LiquidityImpulse_4w,LiquidityImpulse_13w
2024-08-07,1.07,3.57,-0.36311,7175256.0,770931.0,286660.0,3351662.0,21171.0,29511.664,6468687.0,7648115.0,6117665.0,0.71737737323114,138960.0,52135.0,109275.0,58143.0,9685.0,20506.0,-3135.0,-48823.0,-178152.0,-15555.0,34529.0,-80660.0,-126540.0,-135487.0,-206767.0,-6810.0,-29012.0,-113383.0,30974.0,30974.0,37264.0,0.10000000000000009,0.15000000000000002,0.18000000000000005,0.31999999999999984,0.3999999999999999,0.46999999999999975,0.0021300000000000208,0.016270000000000007,0.05071000000000003,0.0029445984475833242,0.0029445984475833242,-0.0027471100612308508,0.3288477301435272,-0.03624773818995002,0.3393483187538924,-1.0877919034269037,0.5167306029360637,0.5009380885277496,0.5233126370620079,0.20736402034791787,0.15005480791169667,0.6221126026807343
2024-08-14,1.02,3.46,-0.364,7177688.0,794120.0,328472.0,3346138.0,21171.0,29511.664,6462215.0,7648115.0,6055096.0,0.71737737323114,-62569.0,-2157.0,-18264.0,-5524.0,14713.0,-23609.0,2432.0,-30559.0,-126584.0,23189.0,42527.0,6987.0,41812.0,-70929.0,-115307.0,-6472.0,-32248.0,-118739.0,0.0,30974.0,37264.0,-0.050000000000000044,0.08999999999999997,0.12,-0.10999999999999988,0.3700000000000001,0.33000000000000007,-0.0008900000000000019,0.010000000000000009,0.05071000000000003,0.0,0.0029445984475833242,-0.0027471100612308508,-0.05252071841946412,-0.0015055186070888197,0.32253561285792154,-1.0739249380242035,0.705315666705763,0.7505178803069631,0.5300535573175019,0.12980686072118242,0.11005566831537214,0.07164002533621504
2024-08-21,0.98,3.27,-0.37215,7139952.0,736494.0,321329.0,3355586.0,21171.0,29511.664,6449231.0,7648115.0,6082129.0,0.71737737323114,27033.0,50110.0,4321.0,9448.0,47006.0,-35208.0,-37736.0,-65503.0,-159614.0,-57626.0,-37821.0,11118.0,-7143.0,-77792.0,-175053.0,-12984.0,-29092.0,-113198.0,0.0,30974.0,37264.0,-0.040000000000000036,0.020000000000000018,0.08999999999999997,-0.18999999999999995,0.16999999999999993,0.16000000000000014,-0.00814999999999999,-0.0030999999999999917,0.04307,0.0,0.0029445984475833242,-0.0027471100612308508,0.3150888604085165,0.22152983748958785,0.3344723113496791,-1.0605751215978034,1.0303458858392898,0.9457138331829227,0.6244775870503818,0.3568945649813159,-0.06799013407215482,-0.19859661110642735
2024-08-28,0.96,3.19,-0.38234,7123238.0,745851.0,388890.0,3313566.0,21171.0,29511.664,6459136.0,7648115.0,5988497.0,0.71737737323114,-93632.0,9792.0,-132173.0,-42020.0,20047.0,-95776.0,-16714.0,-55153.0,-161081.0,9357.0,-40635.0,41516.0,67561.0,-24310.0,-70424.0,9905.0,-16361.0,-118561.0,0.0,30974.0,37264.0,-0.020000000000000018,-0.010000000000000009,0.07999999999999996,-0.08000000000000007,-0.06000000000000005,0.040000000000000036,-0.010190000000000032,-0.017100000000000004,0.032389999999999974,0.0,0.0029445984475833242,-0.0027471100612308508,0.02812409145721898,0.032843949398891896,0.3894866491263219,-1.047711089259526,1.156575324968089,1.0360930768943082,0.7426566227133956,0.28100815296322545,0.19530399410437432,-0.4192469353491316
2024-09-04,0.99,3.35,-0.39378,7112567.0,733959.0,337312.0,3243002.0,21257.4,29511.664,6473096.0,7532992.0,6041296.0,0.7203050292250549,52799.0,-76369.0,-132241.0,-70564.0,-108660.0,-165308.0,-10671.0,-62689.0,-143120.0,-11892.0,-36972.0,23650.0,-51578.0,50652.0,-34529.0,13960.0,4409.0,-87569.0,-115123.0,-115123.0,-3717.0,0.030000000000000027,-0.08000000000000007,0.07999999999999996,0.16000000000000014,-0.21999999999999975,0.1499999999999999,-0.011440000000000006,-0.03067000000000003,0.017559999999999965,0.0029276559939148683,0.0029276559939148683,-0.0019980626425114556,-0.5837714521097218,-0.8633736003184149,-0.693499305166346,-0.888195721756059,0.8642744964094412,0.8728719816304874,0.8743180511827178,-0.22285756103720106,-0.4302215813851189,-0.8689607773625234
2024-09-11,1.01,3.44,-0.40495,7115001.0,755958.0,279215.0,3320818.0,21257.4,29511.664,6456600.0,7532992.0,6079828.0,0.7203050292250549,38532.0,24732.0,-57999.0,77816.0,-25320.0,-134316.0,2434.0,-62687.0,-143973.0,21999.0,-38162.0,82385.0,-58097.0,-49257.0,-168359.0,-16496.0,-5615.0,-85033.0,0.0,-115123.0,-3717.0,0.020000000000000018,-0.010000000000000009,0.10999999999999999,0.08999999999999986,-0.020000000000000018,0.3500000000000001,-0.011169999999999958,-0.040949999999999986,0.0007900000000000129,0.0,0.0029276559939148683,-0.0019980626425114556,0.14174915267818586,-0.2745370247138941,-0.7102369386946177,-0.8793033094019966,0.6986153138155204,0.7629635856663627,1.0002760927502672,0.058795089498061025,-0.07101177122312138,-0.3670272971196237
2024-09-18,0.95,3.21,-0.41476,7109137.0,771194.0,305831.0,3313281.0,21257.4,29511.664,6442517.0,7532992.0,6032112.0,0.7203050292250549,-47716.0,-50017.0,-121478.0,-7537.0,-42305.0,-120993.0,-5864.0,-30815.0,-143405.0,15236.0,34700.0,47784.0,26616.0,-15498.0,-69711.0,-14083.0,-6714.0,-92004.0,0.0,-115123.0,-3717.0,-0.06000000000000005,-0.030000000000000027,-0.010000000000000009,-0.22999999999999998,-0.06000000000000005,-0.03000000000000025,-0.009810000000000041,-0.04261000000000004,-0.016120000000000023,0.0,0.0029276559939148683,-0.0019980626425114556,-0.3957333268779874,-0.39218522475915885,-0.6887055526653822,-0.8706727446140502,1.0944120806922901,1.0600577856217785,1.1069450100439782,-0.04258345307620359,-0.3994780180575195,-0.394243331876211
2024-09-25,0.92,3.19,-0.42268,7080059.0,806771.0,416193.0,3169149.0,21257.4,29511.664,6428492.0,7532992.0,5857095.0,0.7203050292250549,-175017.0,-131402.0,-118495.0,-144132.0,-144417.0,-133498.0,-29078.0,-43179.0,-151104.0,35577.0,60920.0,41354.0,110362.0,27303.0,-73963.0,-14025.0,-30644.0,-108325.0,0.0,-115123.0,-3717.0,-0.029999999999999916,-0.039999999999999925,-0.04999999999999993,-0.020000000000000018,0.0,0.009999999999999787,-0.007919999999999983,-0.04033999999999999,-0.03165000000000001,0.0,0.0029276559939148683,-0.0019980626425114556,-0.9756311976396581,-1.1046630820878653,-0.7738035390166746,-0.8622914239258859,1.1159431107979771,1.1984795691938193,1.1880728572766264,-0.30759383422484693,-0.5886019871880723,-0.027682503824421
2024-10-02,0.91,3.06,-0.4288,7046925.0,798277.0,383398.0,3089598.0,21308.1,29825.182,6398397.0,7568635.0,5865250.0,0.7144331927295531,8155.0,-176046.0,-168999.0,-79551.0,-153404.0,-94582.0,-33134.0,-65642.0,-174595.0,-8494.0,64318.0,36904.0,-32795.0,46086.0,-42500.0,-30095.0,-74699.0,-123606.0,35643.0,35643.0,-48506.0,-0.010000000000000009,-0.07999999999999996,-0.020000000000000018,-0.1299999999999999,-0.29000000000000004,-0.18999999999999995,-0.006120000000000014,-0.035019999999999996,-0.04428000000000004,-0.005871836495501825,-0.005871836495501825,4.179459963671306e-07,-1.2802719320923635,-1.152977283179746,0.18068546304957364,-1.15056011814269,1.3263906173819693,1.2327131839023746,1.2453049692654519,-0.26685093744632926,-0.043993376409128204,-0.07039349191206587
2024-10-09,0.85,2.94,-0.43282,7046840.0,802115.0,343448.0,3186207.0,21308.1,29825.182,6438772.0,7568635.0,5901277.0,0.7144331927295531,36027.0,-178551.0,-164253.0,96609.0,-134611.0,-155770.0,-85.0,-68161.0,-177239.0,3838.0,46157.0,65713.0,-39950.0,64233.0,-78699.0,40375.0,-17828.0,-58927.0,0.0,35643.0,-48506.0,-0.06000000000000005,-0.16000000000000003,-0.07000000000000006,-0.1200000000000001,-0.5,-0.22999999999999998,-0.004019999999999968,-0.027870000000000006,-0.05343999999999999,0.0,-0.005871836495501825,4.179459963671306e-07,-1.2790267741277659,-1.0080377010831207,0.44304972399279824,-1.1362989662469472,1.511117181116274,1.5131205307114761,1.27583364540838,-0.1538642665697973,-0.21265935606785832,-0.2111734790060185
2024-10-16,0.83,2.9,-0.43581,7039284.0,791792.0,272028.0,3209877.0,21308.1,29825.182,6441605.0,7568635.0,5975464.0,0.7144331927295531,74187.0,-56648.0,-81789.0,23670.0,-103404.0,-121548.0,-7556.0,-69853.0,-168963.0,-10323.0,20598.0,40199.0,-71420.0,-33803.0,-127373.0,2833.0,-912.0,-52858.0,0.0,35643.0,-48506.0,-0.020000000000000018,-0.12,-0.10000000000000009,-0.040000000000000036,-0.31000000000000005,-0.18999999999999995,-0.0029899999999999927,-0.021049999999999958,-0.061809999999999976,0.0,-0.005871836495501825,4.179459963671306e-07,-0.3976164330055458,-0.7796205386077071,0.5184972194516964,-1.1225552983056806,1.5523763383335034,1.5845707035418508,1.2932672121770734,0.2043681293875389,0.2469515824637425,0.18461693698172862
2024-10-23,0.86,2.95,-0.44013,7029408.0,829991.0,270839.0,3230145.0,21308.1,29825.182,6429110.0,7568635.0,5928578.0,0.7144331927295531,-46886.0,71483.0,-103441.0,20268.0,60996.0,-78435.0,-9876.0,-50651.0,-176047.0,38199.0,23220.0,55676.0,-1189.0,-145354.0,-128282.0,-12495.0,618.0,-49213.0,0.0,35643.0,-48506.0,0.030000000000000027,-0.06000000000000005,-0.09999999999999998,0.050000000000000266,-0.23999999999999977,-0.1499999999999999,-0.004320000000000046,-0.01745000000000002,-0.07108000000000003,0.0,-0.005871836495501825,4.179459963671306e-07,0.5267230111652026,0.3865648801246514,0.5218462333302744,-1.1092985568679772,1.441369739861532,1.4102713358236776,1.325811419452855,0.6138797867672698,0.9214736209921168,0.18899508771379914
2024-10-30,0.84,2.8,-0.44461,7013490.0,835237.0,228946.0,3236958.0,21308.1,29825.182,6414443.0,7568635.0,5949307.0,0.7144331927295531,20729.0,84057.0,-29398.0,6813.0,147360.0,-56561.0,-15918.0,-33435.0,-164901.0,5246.0,36960.0,48751.0,-41893.0,-154452.0,-184254.0,-14667.0,16046.0,-61054.0,0.0,0.0,-48506.0,-0.020000000000000018,-0.07000000000000006,-0.13,-0.15000000000000036,-0.26000000000000023,-0.4500000000000002,-0.004479999999999984,-0.01580999999999999,-0.07937,0.0,0.0,4.179459963671306e-07,0.6135204940638052,0.9924948773634039,0.3121015518388475,-1.0965006524322978,1.667244375907728,1.485335462942305,1.3591206378859861,0.7177230627659585,0.9845740002122878,0.6320189039071074
2024-11-06,0.8,2.74,-0.45068,6994299.0,842051.0,177871.0,3274120.0,21408.0,29825.182,6404234.0,7599596.0,5974377.0,0.7177827112672774,25070.0,73100.0,-143288.0,37162.0,87913.0,-77542.0,-19191.0,-52541.0,-180957.0,6814.0,39936.0,71120.0,-51075.0,-165577.0,-108789.0,-10209.0,-34538.0,-64453.0,30961.0,30961.0,-48519.0,-0.039999999999999925,-0.04999999999999993,-0.27,-0.05999999999999961,-0.19999999999999973,-0.8299999999999996,-0.00607000000000002,-0.017860000000000043,-0.08757000000000004,0.003349518537724361,0.003349518537724361,0.0004053380361374037,0.5298828025810194,0.5638748705160734,0.31509268190776,-0.9160810399102289,1.7332106214264118,1.6523271823889683,1.4096860790857506,0.6932008816572514,0.8470651482270486,0.48583686130933346
2024-11-13,0.78,2.64,-0.45883,6967108.0,832186.0,238106.0,3244149.0,21408.0,29825.182,6392990.0,7599596.0,5896816.0,0.7177827112672774,-77561.0,-78648.0,-158280.0,-29971.0,34272.0,-101989.0,-27191.0,-72176.0,-210580.0,-9865.0,40394.0,38066.0,60235.0,-33922.0,-90366.0,-11244.0,-48615.0,-69225.0,0.0,30961.0,-48519.0,-0.020000000000000018,-0.04999999999999993,-0.24,-0.10000000000000009,-0.2599999999999998,-0.8199999999999998,-0.00814999999999999,-0.02302000000000004,-0.09483000000000003,0.0,0.003349518537724361,0.0004053380361374037,-0.5775499197026343,0.17836348281868394,0.24676678795548324,-0.9075177773467011,1.8590924678732264,1.715665730890305,1.482166172087939,0.2864958687190102,0.08212773933147133,0.1566890079978278
2024-11-20,0.81,2.67,-0.46652,6923731.0,751873.0,217793.0,3286885.0,21408.0,29825.182,6382997.0,7599596.0,5954065.0,0.7177827112672774,57249.0,25487.0,-128064.0,42736.0,56740.0,-68701.0,-43377.0,-105677.0,-216221.0,-80313.0,-78118.0,15379.0,-20313.0,-53046.0,-103536.0,-9993.0,-46113.0,-66234.0,0.0,30961.0,-48519.0,0.030000000000000027,-0.04999999999999993,-0.16999999999999993,0.029999999999999805,-0.28000000000000025,-0.6000000000000001,-0.007689999999999975,-0.02638999999999997,-0.09437000000000001,0.0,0.003349518537724361,0.0004053380361374037,0.18693927186605142,0.3382591140682106,0.2572386362526119,-0.8991902517107425,1.7706745049500499,1.5417904507745184,1.546139072756529,0.5450086012845423,-0.06887118548272753,0.18811403630322643
2024-11-27,0.82,2.69,-0.47182,6905140.0,775250.0,169815.0,3227674.0,21408.0,29825.182,6385076.0,7599596.0,5960075.0,0.7177827112672774,6010.0,10768.0,-28422.0,-59211.0,-9284.0,-85892.0,-18591.0,-108350.0,-218098.0,23377.0,-59987.0,29399.0,-47978.0,-59131.0,-219075.0,2079.0,-29367.0,-74060.0,0.0,30961.0,-48519.0,0.009999999999999898,-0.020000000000000018,-0.14,0.020000000000000018,-0.10999999999999988,-0.5,-0.005300000000000027,-0.027210000000000012,-0.08948,0.0,0.003349518537724361,0.0004053380361374037,0.07777260405050163,-0.13897781719262153,0.3356706468031634,-0.891087841830511,1.703324942226837,1.4694046831440237,1.5800310223208653,0.456005203300308,-0.2617178594656505,0.17499705033708257
2024-12-04,0.8,2.66,-0.47549,6895827.0,789516.0,162866.0,3225075.0,21424.5,29825.182,6372760.0,7479920.0,5943445.0,0.7183359350497844,-16630.0,-30932.0,-97851.0,-2599.0,-49045.0,-17927.0,-9313.0,-98472.0,-216740.0,14266.0,-52535.0,55557.0,-6949.0,-15005.0,-174446.0,-12316.0,-31474.0,-100336.0,-119676.0,-119676.0,-53072.0,-0.019999999999999907,0.0,-0.18999999999999995,-0.029999999999999805,-0.08000000000000007,-0.69,-0.0036700000000000066,-0.02481,-0.08171,0.0005532237825069952,0.0005532237825069952,-0.0019690941752704694,-0.23068571968453022,-0.4256933036795127,-0.8573401312303166,-0.8552161742812879,1.7178945190665709,1.5396909134857666,1.5940165331925942,0.15392212649797885,-0.5392787551592725,0.3767796875351799
2024-12-11,0.78,2.64,-0.47808,6897485.0,775067.0,180120.0,3264559.0,21424.5,29825.182,6351987.0,7479920.0,5942298.0,0.7183359350497844,-1147.0,45482.0,-137530.0,39484.0,20410.0,-56259.0,1658.0,-69623.0,-217516.0,-14449.0,-57119.0,19109.0,17254.0,-57986.0,-99095.0,-20773.0,-41003.0,-104613.0,0.0,-119676.0,-53072.0,-0.020000000000000018,0.0,-0.22999999999999998,-0.020000000000000018,0.0,-0.7999999999999998,-0.002589999999999981,-0.01924999999999999,-0.07313000000000003,0.0,0.0005532237825069952,-0.0019690941752704694,0.33772280364231705,0.08143848570938124,-0.8780075645029765,-0.8479788115015343,1.7161772071403922,1.6066822023784368,1.5953488192798386,0.4077100562930436,0.12121418757403335,0.3489149667949826
2024-12-18,0.79,2.73,-0.47987,6889332.0,767932.0,131651.0,3282229.0,21424.5,29825.182,6353201.0,7479920.0,5989749.0,0.7183359350497844,47451.0,35684.0,-42363.0,17670.0,-4656.0,-31052.0,-8153.0,-34399.0,-219805.0,-7135.0,16059.0,-3262.0,-48469.0,-86142.0,-174180.0,1214.0,-29796.0,-89316.0,0.0,-119676.0,-53072.0,0.010000000000000009,-0.020000000000000018,-0.15999999999999992,0.08999999999999986,0.06000000000000005,-0.48,-0.0017900000000000138,-0.013350000000000029,-0.06511,0.0,0.0005532237825069952,-0.0019690941752704694,0.26282826469444354,-0.10214542365647084,-0.8001631160870037,-0.8409221336911141,1.5454426059016306,1.5335074498923429,1.587842420198729,0.34221792637966153,-0.20279067490488079,0.3848013794558651
2024-12-25,0.82,2.86,-0.48122,6885963.0,764770.0,180989.0,3247382.0,21424.5,29825.182,6344802.0,7479920.0,5940204.0,0.7183359350497844,-49545.0,-19871.0,83109.0,-34847.0,19708.0,78233.0,-3369.0,-19177.0,-194096.0,-3162.0,-10480.0,-42001.0,49338.0,11174.0,-235204.0,-8399.0,-40274.0,-83690.0,0.0,-119676.0,-53072.0,0.029999999999999916,0.0,-0.10000000000000009,0.1299999999999999,0.16999999999999993,-0.33000000000000007,-0.0013499999999999623,-0.009399999999999964,-0.05853999999999998,0.0,0.0005532237825069952,-0.0019690941752704694,-0.15488728179724937,0.07731688363608459,-0.8295105670002131,-0.8340387456738306,1.3201660411562874,1.3722519853417057,1.5759376632967868,0.1597376679896092,-0.2962675353106988,0.46733150221445613
2025-01-01,0.82,2.92,-0.48552,6852491.0,719873.0,473460.0,3095997.0,21492.4,30042.113,6357247.0,7443455.0,5659158.0,0.7154090659335447,-281046.0,-284287.0,-206092.0,-151385.0,-129078.0,6399.0,-33472.0,-43336.0,-194434.0,-44897.0,-69643.0,-78404.0,292471.0,310594.0,90062.0,12445.0,-15513.0,-41150.0,-36465.0,-36465.0,-125180.0,0.0,0.019999999999999907,-0.09000000000000008,0.06000000000000005,0.2599999999999998,-0.14000000000000012,-0.004300000000000026,-0.010029999999999983,-0.05671999999999999,-0.0029268691162397387,-0.0029268691162397387,0.0009758732039916174,-2.0981469657739624,-1.0161345023808692,-0.07789602888578886,-0.974847401720222,1.2031360577881263,1.3462097171463638,1.596786106256561,-0.5502033470681809,-0.7041254735661597,-0.2833524096218516
2025-01-08,0.83,2.84,-0.49051,6853554.0,652636.0,185144.0,3254743.0,21492.4,30042.113,6412636.0,7443455.0,6015774.0,0.7154090659335447,356616.0,73476.0,114497.0,158746.0,-9816.0,68536.0,1063.0,-43931.0,-193286.0,-67237.0,-122431.0,-149479.0,-288316.0,5024.0,-158304.0,55389.0,60649.0,-26136.0,0.0,-36465.0,-125180.0,0.010000000000000009,0.04999999999999993,-0.020000000000000018,-0.08000000000000007,0.19999999999999973,-0.10000000000000009,-0.0049899999999999944,-0.012429999999999997,-0.05769000000000002,0.0,-0.0029268691162397387,0.0009758732039916174,0.5595379144506679,-0.13087041912619457,0.2925609527971258,-0.9654117112494938,1.3039202834353039,1.2734882816137574,1.6153601091718652,0.5337990760749984,0.12608901978195486,0.6876633426447958
2025-01-15,0.83,2.72,-0.49679,6834070.0,641225.0,119977.0,3340816.0,21492.4,30042.113,6407186.0,7443455.0,6072868.0,0.7154090659335447,57094.0,83119.0,97404.0,86073.0,58587.0,130939.0,-19484.0,-55262.0,-205214.0,-11411.0,-126707.0,-150567.0,-65167.0,-11674.0,-152051.0,-5450.0,53985.0,-34419.0,0.0,-36465.0,-125180.0,0.0,0.039999999999999925,0.0,-0.11999999999999966,-0.009999999999999787,-0.17999999999999972,-0.006280000000000008,-0.01691999999999999,-0.060980000000000034,0.0,-0.0029268691162397387,0.0009758732039916174,0.6272263422049928,0.3768533805849743,0.25540575030853163,-0.9572092829456866,1.462321433309327,1.247983517979075,1.6450603448234453,0.6262040761174348,0.28398614973777325,0.4218359467298959
2025-01-22,0.81,2.59,-0.5021,6831760.0,677282.0,123981.0,3332278.0,21492.4,30042.113,6403368.0,7443455.0,6030497.0,0.7154090659335447,-42371.0,90293.0,101919.0,-8538.0,84896.0,102133.0,-2310.0,-54203.0,-197648.0,36057.0,-87488.0,-152709.0,4004.0,-57008.0,-146858.0,-3818.0,58566.0,-25742.0,0.0,-36465.0,-125180.0,-0.019999999999999907,-0.009999999999999898,-0.04999999999999993,-0.13000000000000034,-0.27,-0.3600000000000003,-0.005309999999999981,-0.02088000000000001,-0.06196999999999997,0.0,-0.0029268691162397387,0.0009758732039916174,0.6761433296640361,0.5700981029457814,0.273206444087062,-0.9504413045024958,1.6296449268958335,1.314033526705516,1.6619636448793407,0.6985450857886941,0.5388074177990849,0.08466529902142428
2025-01-29,0.81,2.68,-0.50704,6818186.0,784206.0,121842.0,3224785.0,21492.4,30042.113,6408074.0,7443455.0,5912138.0,0.7154090659335447,-118359.0,252980.0,-37169.0,-107493.0,128788.0,-12173.0,-13574.0,-34305.0,-195304.0,106924.0,64333.0,-51031.0,-2139.0,-351618.0,-107104.0,4706.0,50827.0,-6369.0,0.0,0.0,-125180.0,0.0,-0.009999999999999898,-0.029999999999999916,0.0900000000000003,-0.23999999999999977,-0.11999999999999966,-0.0049400000000000555,-0.02152000000000004,-0.06243000000000004,0.0,0.0,0.0009758732039916174,1.8464111667830612,0.9079062971929263,0.5127088678662396,-0.9446620888312791,1.456722020370344,1.2872577453648306,1.6736395400500785,1.1503907139847107,1.7005940610528916,0.43266765121875217
2025-02-05,0.83,2.69,-0.50982,6810935.0,805593.0,78788.0,3177065.0,21564.6,30042.113,6393680.0,7470520.0,5926554.0,0.717812358937602,14416.0,-89220.0,-47823.0,-47720.0,-77678.0,-97055.0,-7251.0,-42619.0,-183364.0,21387.0,152957.0,-36458.0,-43054.0,-106356.0,-99083.0,-14394.0,-18956.0,-10554.0,27065.0,27065.0,-129076.0,0.019999999999999907,0.0,0.029999999999999916,0.009999999999999787,-0.1499999999999999,-0.050000000000000266,-0.0027800000000000047,-0.01931000000000005,-0.059140000000000026,0.002403293004057283,0.002403293004057283,2.9647670324539632e-05,-0.675984965148278,-0.6462411101928686,0.37765203406670306,-0.7963275271285664,1.4100941675595815,1.171786554685678,1.6620280034329253,0.08759038435011601,-0.4462086917248824,-0.6056104973071353
2025-02-12,0.81,2.65,-0.50854,6813513.0,828102.0,67670.0,3220027.0,21564.6,30042.113,6371003.0,7470520.0,5917741.0,0.717812358937602,-8813.0,-155127.0,20925.0,42962.0,-120789.0,-24122.0,2578.0,-20557.0,-153595.0,22509.0,186877.0,-4084.0,-11118.0,-52307.0,-170436.0,-22677.0,-36183.0,-21987.0,0.0,27065.0,-129076.0,-0.019999999999999907,-0.019999999999999907,0.030000000000000027,-0.040000000000000036,-0.07000000000000028,0.009999999999999787,0.0012800000000000589,-0.011749999999999983,-0.049709999999999976,0.0,0.002403293004057283,2.9647670324539632e-05,-1.158711116870645,-0.9690442127887371,0.29309195560452567,-0.791590340565934,1.4403339373019668,1.238728597134141,1.6091519133728645,-0.11726800692216173,-0.7434720830395966,-0.40376387564117194
2025-02-19,0.79,2.68,-0.50378,6782332.0,790062.0,73196.0,3270082.0,21564.6,30042.113,6368862.0,7470520.0,5919074.0,0.717812358937602,1333.0,-111423.0,-34991.0,50055.0,-62196.0,-16803.0,-31181.0,-49428.0,-141399.0,-38040.0,112780.0,38189.0,5526.0,-50785.0,-144597.0,-2141.0,-34506.0,-14135.0,0.0,27065.0,-129076.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.03000000000000025,0.0900000000000003,0.010000000000000231,0.0047599999999999865,-0.0016800000000000148,-0.037260000000000015,0.0,0.002403293004057283,2.9647670324539632e-05,-0.8428898212966489,-0.5240322756951911,0.30175386986333436,-0.7890477308719809,1.3667713559106798,1.3032700327897715,1.5233942475757045,0.030456061413320273,-0.6680890243753739,-0.5145525398712221
2025-02-26,0.84,2.81,-0.49407,6766101.0,681161.0,126058.0,3327249.0,21564.6,30042.113,6349598.0,7470520.0,5958882.0,0.717812358937602,39808.0,46744.0,-1193.0,57167.0,102464.0,99575.0,-16231.0,-52085.0,-139039.0,-108901.0,-103045.0,-94089.0,52862.0,4216.0,-43757.0,-19264.0,-58476.0,-35478.0,0.0,27065.0,-129076.0,0.04999999999999993,0.029999999999999916,0.020000000000000018,0.1299999999999999,0.1299999999999999,0.1200000000000001,0.009709999999999996,0.012970000000000037,-0.022249999999999992,0.0,0.002403293004057283,2.9647670324539632e-05,0.32072170945972656,0.7035752694600198,0.17939303994297215,-0.7790786274965598,1.1439775532522694,1.054542320849325,1.391860097710603,0.47825508845699916,-0.6721356255277116,0.02224988515669113
2025-03-05,0.87,2.88,-0.48046,6756764.0,548331.0,139493.0,3312625.0,21636.7,30042.113,6319531.0,7297669.0,6068940.0,0.7202123232809889,110058.0,142386.0,125495.0,-14624.0,135560.0,87550.0,-9337.0,-54171.0,-139063.0,-132830.0,-257262.0,-241185.0,13435.0,60705.0,-23373.0,-30067.0,-74149.0,-53229.0,-172851.0,-172851.0,-182251.0,0.030000000000000027,0.040000000000000036,0.06999999999999995,0.06999999999999984,0.18999999999999995,0.21999999999999975,0.013610000000000011,0.029360000000000053,-0.0049699999999999744,0.002399964343386962,0.002399964343386962,0.0018763882312045066,1.0080466065681988,0.9358620054796432,-1.3943648045405697,-0.6028816199743665,1.0167936822783468,0.9002461302281368,1.2266735564945115,0.480836973357603,0.393246589007487,0.32691484685962413
2025-03-12,0.96,3.2,-0.46361,6759571.0,512581.0,131055.0,3400235.0,21636.7,30042.113,6287780.0,7297669.0,6115935.0,0.7202123232809889,46995.0,198194.0,173637.0,87610.0,180208.0,135676.0,2807.0,-53942.0,-137914.0,-35750.0,-315521.0,-262486.0,-8438.0,63385.0,-49065.0,-31751.0,-83223.0,-64207.0,0.0,-172851.0,-182251.0,0.08999999999999997,0.1499999999999999,0.17999999999999994,0.3200000000000003,0.5500000000000003,0.56,0.016849999999999976,0.04492999999999997,0.014469999999999983,0.0,0.002399964343386962,0.0018763882312045066,1.5089432735653716,1.2755364839136583,-1.3894215720267882,-0.5915174549291169,0.5122818420990602,0.47549301970991614,1.0336343451146757,0.5641921083839003,0.6814601153060621,0.15648205209085675
2025-03-19,0.91,3.19,-0.44516,6755982.0,435936.0,193378.0,3467789.0,21636.7,30042.113,6274495.0,7297669.0,6126668.0,0.7202123232809889,10733.0,207594.0,136919.0,67554.0,197707.0,185560.0,-3589.0,-26350.0,-133350.0,-76645.0,-354126.0,-331996.0,62323.0,120182.0,61727.0,-13285.0,-94367.0,-78706.0,0.0,-172851.0,-182251.0,-0.04999999999999993,0.12,0.12,-0.010000000000000231,0.5099999999999998,0.45999999999999996,0.018450000000000022,0.058620000000000005,0.03471000000000002,0.0,0.002399964343386962,0.0018763882312045066,1.6534452657929455,1.472049082502856,-1.3980572489990661,-0.580791970410922,0.513710514538137,0.6975022194354944,0.8264036560516012,0.6462499488137144,0.6157938874003942,0.3040320224340529
